PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI
15388698	Sulfurovum lithotrophicum gen. nov., sp. nov., a novel sulfur-oxidizing chemolithoautotroph within the epsilon-Proteobacteria isolated from Okinawa Trough hydrothermal sediments	Inagaki F, Takai K, Nealson KH, Horikoshi K.	"Int J Syst Evol Microbiol. 2004 Sep;54(Pt 5):1477-1482. doi: 10.1099/ijs.0.03042-0."	Inagaki F	Int J Syst Evol Microbiol	2004	2004/09/25			10.1099/ijs.0.03042-0
15316720	Characterization and expression of genes from the RubisCO gene cluster of the chemoautotrophic symbiont of Solemya velum: cbbLSQO	Schwedock J, Harmer TL, Scott KM, Hektor HJ, Seitz AP, Fontana MC, Distel DL, Cavanaugh CM.	"Arch Microbiol. 2004 Sep;182(1):18-29. doi: 10.1007/s00203-004-0689-x. Epub 2004 Jul 28."	Schwedock J	Arch Microbiol	2004	2004/08/19			10.1007/s00203-004-0689-x
15214638	Comparative phylogenetic analyses of Halomonas variabilis and related organisms based on 16S rRNA, gyrB and ectBC gene sequences	Okamoto T, Maruyama A, Imura S, Takeyama H, Naganuma T.	"Syst Appl Microbiol. 2004 May;27(3):323-33. doi: 10.1078/0723-2020-00271."	Okamoto T	Syst Appl Microbiol	2004	2004/06/25			10.1078/0723-2020-00271
15023956	Tepidibacter formicigenes sp. nov., a novel spore-forming bacterium isolated from a Mid-Atlantic Ridge hydrothermal vent	Urios L, Cueff V, Pignet P, Barbier G.	"Int J Syst Evol Microbiol. 2004 Mar;54(Pt 2):439-443. doi: 10.1099/ijs.0.02836-0."	Urios L	Int J Syst Evol Microbiol	2004	2004/03/17			10.1099/ijs.0.02836-0
15023940	Aeropyrum camini sp. nov., a strictly aerobic, hyperthermophilic archaeon from a deep-sea hydrothermal vent chimney	Nakagawa S, Takai K, Horikoshi K, Sako Y.	"Int J Syst Evol Microbiol. 2004 Mar;54(Pt 2):329-335. doi: 10.1099/ijs.0.02826-0."	Nakagawa S	Int J Syst Evol Microbiol	2004	2004/03/17			10.1099/ijs.0.02826-0
15006744	Molecular diversity of new Thermococcales isolates from a single area of hydrothermal deep-sea vents as revealed by randomly amplified polymorphic DNA fingerprinting and 16S rRNA gene sequence analysis	Lepage E, Marguet E, Geslin C, Matte-Tailliez O, Zillig W, Forterre P, Tailliez P.	"Appl Environ Microbiol. 2004 Mar;70(3):1277-86. doi: 10.1128/AEM.70.3.1277-1286.2004."	Lepage E	Appl Environ Microbiol	2004	2004/03/10	PMC368356		10.1128/AEM.70.3.1277-1286.2004
14991422	Thermococcus marinus sp. nov. and Thermococcus radiotolerans sp. nov., two hyperthermophilic archaea from deep-sea hydrothermal vents that resist ionizing radiation	Jolivet E, Corre E, L'Haridon S, Forterre P, Prieur D.	"Extremophiles. 2004 Jun;8(3):219-27. doi: 10.1007/s00792-004-0380-9. Epub 2004 Feb 27."	Jolivet E	Extremophiles	2004	2004/03/03			10.1007/s00792-004-0380-9
14742457	Caminibacter profundus sp. nov., a novel thermophile of Nautiliales ord. nov. within the class 'Epsilonproteobacteria', isolated from a deep-sea hydrothermal vent	Miroshnichenko ML, L'Haridon S, Schumann P, Spring S, Bonch-Osmolovskaya EA, Jeanthon C, Stackebrandt E.	"Int J Syst Evol Microbiol. 2004 Jan;54(Pt 1):41-45. doi: 10.1099/ijs.0.02753-0."	Miroshnichenko ML	Int J Syst Evol Microbiol	2004	2004/01/27			10.1099/ijs.0.02753-0
14742485	Thermodesulfatator indicus gen. nov., sp. nov., a novel thermophilic chemolithoautotrophic sulfate-reducing bacterium isolated from the Central Indian Ridge	Moussard H, L'Haridon S, Tindall BJ, Banta A, Schumann P, Stackebrandt E, Reysenbach AL, Jeanthon C.	"Int J Syst Evol Microbiol. 2004 Jan;54(Pt 1):227-233. doi: 10.1099/ijs.0.02669-0."	Moussard H	Int J Syst Evol Microbiol	2004	2004/01/27			10.1099/ijs.0.02669-0
14742477	Thermovibrio ammonificans sp. nov., a thermophilic, chemolithotrophic, nitrate-ammonifying bacterium from deep-sea hydrothermal vents	Vetriani C, Speck MD, Ellor SV, Lutz RA, Starovoytov V.	"Int J Syst Evol Microbiol. 2004 Jan;54(Pt 1):175-181. doi: 10.1099/ijs.0.02781-0."	Vetriani C	Int J Syst Evol Microbiol	2004	2004/01/27			10.1099/ijs.0.02781-0
14742455	Hydrogenimonas thermophila gen. nov., sp. nov., a novel thermophilic, hydrogen-oxidizing chemolithoautotroph within the epsilon-Proteobacteria, isolated from a black smoker in a Central Indian Ridge hydrothermal field	Takai K, Nealson KH, Horikoshi K.	"Int J Syst Evol Microbiol. 2004 Jan;54(Pt 1):25-32. doi: 10.1099/ijs.0.02787-0."	Takai K	Int J Syst Evol Microbiol	2004	2004/01/27			10.1099/ijs.0.02787-0
14711668	Analysis of dissimilatory sulfite reductase and 16S rRNA gene fragments from deep-sea hydrothermal sites of the Suiyo Seamount, Izu-Bonin Arc, Western Pacific	Nakagawa T, Ishibashi J, Maruyama A, Yamanaka T, Morimoto Y, Kimura H, Urabe T, Fukui M.	"Appl Environ Microbiol. 2004 Jan;70(1):393-403. doi: 10.1128/AEM.70.1.393-403.2004."	Nakagawa T	Appl Environ Microbiol	2004	2004/01/09	PMC321305		10.1128/AEM.70.1.393-403.2004
14657128	Balnearium lithotrophicum gen. nov., sp. nov., a novel thermophilic, strictly anaerobic, hydrogen-oxidizing chemolithoautotroph isolated from a black smoker chimney in the Suiyo Seamount hydrothermal system	Takai K, Nakagawa S, Sako Y, Horikoshi K.	"Int J Syst Evol Microbiol. 2003 Nov;53(Pt 6):1947-54. doi: 10.1099/ijs.0.02773-0."	Takai K	Int J Syst Evol Microbiol	2003	2003/12/06			10.1099/ijs.0.02773-0
13130052	Desulfonauticus submarinus gen. nov., sp. nov., a novel sulfate-reducing bacterium isolated from a deep-sea hydrothermal vent	Audiffrin C, Cayol JL, Joulian C, Casalot L, Thomas P, Garcia JL, Ollivier B.	"Int J Syst Evol Microbiol. 2003 Sep;53(Pt 5):1585-1590. doi: 10.1099/ijs.0.02551-0."	Audiffrin C	Int J Syst Evol Microbiol	2003	2003/09/18			10.1099/ijs.0.02551-0
12901013	[Oligonucleotide probes for the detection of Thermoanaerobacter]	Subbotina IV, Chernykh NA, Sokolova TG, Kublanov IV, Bonch-Osmolovskaia EA, Lebedinskiĭ AV.	"Mikrobiologiia. 2003 May-Jun;72(3):374-82."	Subbotina IV	Mikrobiologiia	2003	2003/08/07			
12892142	Vulcanithermus mediatlanticus gen. nov., sp. nov., a novel member of the family Thermaceae from a deep-sea hot vent	Miroshnichenko ML, L'Haridon S, Nercessian O, Antipov AN, Kostrikina NA, Tindall BJ, Schumann P, Spring S, Stackebrandt E, Bonch-Osmolovskaya EA, Jeanthon C.	"Int J Syst Evol Microbiol. 2003 Jul;53(Pt 4):1143-1148. doi: 10.1099/ijs.0.02579-0."	Miroshnichenko ML	Int J Syst Evol Microbiol	2003	2003/08/02			10.1099/ijs.0.02579-0
12807214	Persephonella hydrogeniphila sp. nov., a novel thermophilic, hydrogen-oxidizing bacterium from a deep-sea hydrothermal vent chimney	Nakagawa S, Takai K, Horikoshi K, Sako Y.	"Int J Syst Evol Microbiol. 2003 May;53(Pt 3):863-869. doi: 10.1099/ijs.0.02505-0."	Nakagawa S	Int J Syst Evol Microbiol	2003	2003/06/17			10.1099/ijs.0.02505-0
12807196	Oceanithermus profundus gen. nov., sp. nov., a thermophilic, microaerophilic, facultatively chemolithoheterotrophic bacterium from a deep-sea hydrothermal vent	Miroshnichenko ML, L'Haridon S, Jeanthon C, Antipov AN, Kostrikina NA, Tindall BJ, Schumann P, Spring S, Stackebrandt E, Bonch-Osmolovskaya EA.	"Int J Syst Evol Microbiol. 2003 May;53(Pt 3):747-752. doi: 10.1099/ijs.0.02367-0."	Miroshnichenko ML	Int J Syst Evol Microbiol	2003	2003/06/17			10.1099/ijs.0.02367-0
12807210	Deferribacter desulfuricans sp. nov., a novel sulfur-, nitrate- and arsenate-reducing thermophile isolated from a deep-sea hydrothermal vent	Takai K, Kobayashi H, Nealson KH, Horikoshi K.	"Int J Syst Evol Microbiol. 2003 May;53(Pt 3):839-846. doi: 10.1099/ijs.0.02479-0."	Takai K	Int J Syst Evol Microbiol	2003	2003/06/17			10.1099/ijs.0.02479-0
12807211	Thermococcus gammatolerans sp. nov., a hyperthermophilic archaeon from a deep-sea hydrothermal vent that resists ionizing radiation	Jolivet E, L'Haridon S, Corre E, Forterre P, Prieur D.	"Int J Syst Evol Microbiol. 2003 May;53(Pt 3):847-851. doi: 10.1099/ijs.0.02503-0."	Jolivet E	Int J Syst Evol Microbiol	2003	2003/06/17			10.1099/ijs.0.02503-0
12743834	Desulfurobacterium crinifex sp. nov., a novel thermophilic, pinkish-streamer forming, chemolithoautotrophic bacterium isolated from a Juan de Fuca Ridge hydrothermal vent and amendment of the genus Desulfurobacterium	Alain K, Rolland S, Crassous P, Lesongeur F, Zbinden M, le Gall C, Godfroy A, Page A, Juniper SK, Cambon-Bonavita MA, Duchiron F, Querellou J.	"Extremophiles. 2003 Oct;7(5):361-70. doi: 10.1007/s00792-003-0329-4. Epub 2003 May 13."	Alain K	Extremophiles	2003	2003/05/14			10.1007/s00792-003-0329-4
12732547	Molecular characterization of sulfate-reducing bacteria in the Guaymas Basin	Dhillon A, Teske A, Dillon J, Stahl DA, Sogin ML.	"Appl Environ Microbiol. 2003 May;69(5):2765-72. doi: 10.1128/AEM.69.5.2765-2772.2003."	Dhillon A	Appl Environ Microbiol	2003	2003/05/07	PMC154542		10.1128/AEM.69.5.2765-2772.2003
12700151	Genomic markers of ancient anaerobic microbial pathways: sulfate reduction, methanogenesis, and methane oxidation	Teske A, Dhillon A, Sogin ML.	"Biol Bull. 2003 Apr;204(2):186-91. doi: 10.2307/1543556."	Teske A	Biol Bull	2003	2003/04/18			10.2307/1543556
12676683	Coupling of bacterial endosymbiont and host mitochondrial genomes in the hydrothermal vent clam Calyptogena magnifica	Hurtado LA, Mateos M, Lutz RA, Vrijenhoek RC.	"Appl Environ Microbiol. 2003 Apr;69(4):2058-64. doi: 10.1128/AEM.69.4.2058-2064.2003."	Hurtado LA	Appl Environ Microbiol	2003	2003/04/05	PMC154811		10.1128/AEM.69.4.2058-2064.2003
12656191	Caldithrix abyssi gen. nov., sp. nov., a nitrate-reducing, thermophilic, anaerobic bacterium isolated from a Mid-Atlantic Ridge hydrothermal vent, represents a novel bacterial lineage	Miroshnichenko ML, Kostrikina NA, Chernyh NA, Pimenov NV, Tourova TP, Antipov AN, Spring S, Stackebrandt E, Bonch-Osmolovskaya EA.	"Int J Syst Evol Microbiol. 2003 Jan;53(Pt 1):323-329. doi: 10.1099/ijs.0.02390-0."	Miroshnichenko ML	Int J Syst Evol Microbiol	2003	2003/03/27			10.1099/ijs.0.02390-0
12656153	Marinithermus hydrothermalis gen. nov., sp. nov., a strictly aerobic, thermophilic bacterium from a deep-sea hydrothermal vent chimney	Sako Y, Nakagawa S, Takai K, Horikoshi K.	"Int J Syst Evol Microbiol. 2003 Jan;53(Pt 1):59-65. doi: 10.1099/ijs.0.02364-0."	Sako Y	Int J Syst Evol Microbiol	2003	2003/03/27			10.1099/ijs.0.02364-0
12656169	Desulfovibrio hydrothermalis sp. nov., a novel sulfate-reducing bacterium isolated from hydrothermal vents	Alazard D, Dukan S, Urios A, Verhé F, Bouabida N, Morel F, Thomas P, Garcia JL, Ollivier B.	"Int J Syst Evol Microbiol. 2003 Jan;53(Pt 1):173-178. doi: 10.1099/ijs.0.02323-0."	Alazard D	Int J Syst Evol Microbiol	2003	2003/03/27			10.1099/ijs.0.02323-0
12520866	[Hemoglobin, from microorganisms to man: a single structural motif, multiple functions]	Wajcman H, Kiger L.	"C R Biol. 2002 Dec;325(12):1159-74. doi: 10.1016/s1631-0691(02)01537-8."	Wajcman H	C R Biol	2002	2003/01/11			10.1016/s1631-0691(02)01537-8
12450865	Bacterial group II introns in a deep-sea hydrothermal vent environment	Podar M, Mullineaux L, Huang HR, Perlman PS, Sogin ML.	"Appl Environ Microbiol. 2002 Dec;68(12):6392-8. doi: 10.1128/AEM.68.12.6392-6398.2002."	Podar M	Appl Environ Microbiol	2002	2002/11/27	PMC134447		10.1128/AEM.68.12.6392-6398.2002
12361265	Caminicella sporogenes gen. nov., sp. nov., a novel thermophilic spore-forming bacterium isolated from an East-Pacific Rise hydrothermal vent	Alain K, Pignet P, Zbinden M, Quillevere M, Duchiron F, Donval JP, Lesongeur F, Raguenes G, Crassous P, Querellou J, Cambon-Bonavita MA.	"Int J Syst Evol Microbiol. 2002 Sep;52(Pt 5):1621-1628. doi: 10.1099/00207713-52-5-1621."	Alain K	Int J Syst Evol Microbiol	2002	2002/10/04			10.1099/00207713-52-5-1621
12148648	Marinitoga piezophila sp. nov., a rod-shaped, thermo-piezophilic bacterium isolated under high hydrostatic pressure from a deep-sea hydrothermal vent	Alain K, Marteinsson VT, Miroshnichenko ML, Bonch-Osmolovskaya EA, Prieur D, Birrien JL.	"Int J Syst Evol Microbiol. 2002 Jul;52(Pt 4):1331-1339. doi: 10.1099/00207713-52-4-1331."	Alain K	Int J Syst Evol Microbiol	2002	2002/08/01			10.1099/00207713-52-4-1331
12148646	Caminibacter hydrogeniphilus gen. nov., sp. nov., a novel thermophilic, hydrogen-oxidizing bacterium isolated from an East Pacific Rise hydrothermal vent	Alain K, Querellou J, Lesongeur F, Pignet P, Crassous P, Raguénès G, Cueff V, Cambon-Bonavita MA.	"Int J Syst Evol Microbiol. 2002 Jul;52(Pt 4):1317-1323. doi: 10.1099/00207713-52-4-1317."	Alain K	Int J Syst Evol Microbiol	2002	2002/08/01			10.1099/00207713-52-4-1317
12148612	Methanothermococcus okinawensis sp. nov., a thermophilic, methane-producing archaeon isolated from a Western Pacific deep-sea hydrothermal vent system	Takai K, Inoue A, Horikoshi K.	"Int J Syst Evol Microbiol. 2002 Jul;52(Pt 4):1089-1095. doi: 10.1099/00207713-52-4-1089."	Takai K	Int J Syst Evol Microbiol	2002	2002/08/01			10.1099/00207713-52-4-1089
12148643	Nautilia lithotrophica gen. nov., sp. nov., a thermophilic sulfur-reducing epsilon-proteobacterium isolated from a deep-sea hydrothermal vent	Miroshnichenko ML, Kostrikina NA, L'Haridon S, Jeanthon C, Hippe H, Stackebrandt E, Bonch-Osmolovskaya EA.	"Int J Syst Evol Microbiol. 2002 Jul;52(Pt 4):1299-1304. doi: 10.1099/00207713-52-4-1299."	Miroshnichenko ML	Int J Syst Evol Microbiol	2002	2002/08/01			10.1099/00207713-52-4-1299
12148650	Persephonella marina gen. nov., sp. nov. and Persephonella guaymasensis sp. nov., two novel, thermophilic, hydrogen-oxidizing microaerophiles from deep-sea hydrothermal vents	Götz D, Banta A, Beveridge TJ, Rushdi AI, Simoneit BRT, Reysenbach AL.	"Int J Syst Evol Microbiol. 2002 Jul;52(Pt 4):1349-1359. doi: 10.1099/00207713-52-4-1349."	Götz D	Int J Syst Evol Microbiol	2002	2002/08/01			10.1099/00207713-52-4-1349
12054236	Thermodesulfobacterium hydrogeniphilum sp. nov., a thermophilic, chemolithoautotrophic, sulfate-reducing bacterium isolated from a deep-sea hydrothermal vent at Guaymas Basin, and emendation of the genus Thermodesulfobacterium	Jeanthon C, L'Haridon S, Cueff V, Banta A, Reysenbach AL, Prieur D.	"Int J Syst Evol Microbiol. 2002 May;52(Pt 3):765-772. doi: 10.1099/00207713-52-3-765."	Jeanthon C	Int J Syst Evol Microbiol	2002	2002/06/11			10.1099/00207713-52-3-765
11889488	Thermaerobacter nagasakiensis sp. nov., a novel aerobic and extremely thermophilic marine bacterium	Nunoura T, Akihara S, Takai K, Sako Y.	"Arch Microbiol. 2002 Apr;177(4):339-44. doi: 10.1007/s00203-002-0398-2. Epub 2002 Feb 7."	Nunoura T	Arch Microbiol	2002	2002/03/13			10.1007/s00203-002-0398-2
11321096	Marinitoga camini gen. nov., sp. nov., a rod-shaped bacterium belonging to the order Thermotogales, isolated from a deep-sea hydrothermal vent	Wery N, Lesongeur F, Pignet P, Derennes V, Cambon-Bonavita MA, Godfroy A, Barbier G.	"Int J Syst Evol Microbiol. 2001 Mar;51(Pt 2):495-504. doi: 10.1099/00207713-51-2-495."	Wery N	Int J Syst Evol Microbiol	2001	2001/04/26			10.1099/00207713-51-2-495
11282630	Phylogenetic diversity of ribulose-1,5-bisphosphate carboxylase/oxygenase large-subunit genes from deep-sea microorganisms	Elsaied H, Naganuma T.	"Appl Environ Microbiol. 2001 Apr;67(4):1751-65. doi: 10.1128/AEM.67.4.1751-1765.2001."	Elsaied H	Appl Environ Microbiol	2001	2001/04/03	PMC92794		10.1128/AEM.67.4.1751-1765.2001
11027352	A novel pH2 control on the expression of flagella in the hyperthermophilic strictly hydrogenotrophic methanarchaeaon Methanococcus jannaschii	Mukhopadhyay B, Johnson EF, Wolfe RS.	"Proc Natl Acad Sci U S A. 2000 Oct 10;97(21):11522-7. doi: 10.1073/pnas.97.21.11522."	Mukhopadhyay B	Proc Natl Acad Sci U S A	2000	2000/10/12	PMC17233		10.1073/pnas.97.21.11522
10966393	Novel bacterial and archaeal lineages from an in situ growth chamber deployed at a Mid-Atlantic Ridge hydrothermal vent	Reysenbach AL, Longnecker K, Kirshtein J.	"Appl Environ Microbiol. 2000 Sep;66(9):3798-806. doi: 10.1128/AEM.66.9.3798-3806.2000."	Reysenbach AL	Appl Environ Microbiol	2000	2000/08/31	PMC92223		10.1128/AEM.66.9.3798-3806.2000
10843067	Halothiobacillus kellyi sp. nov., a mesophilic, obligately chemolithoautotrophic, sulfur-oxidizing bacterium isolated from a shallow-water hydrothermal vent in the Aegean Sea, and emended description of the genus Halothiobacillus	Sievert SM, Heidorn T, Kuever J.	"Int J Syst Evol Microbiol. 2000 May;50 Pt 3:1229-1237. doi: 10.1099/00207713-50-3-1229."	Sievert SM	Int J Syst Evol Microbiol	2000	2000/06/08			10.1099/00207713-50-3-1229
10843068	Desulfacinum hydrothermale sp. nov., a thermophilic, sulfate-reducing bacterium from geothermally heated sediments near Milos Island (Greece)	Sievert SM, Kuever J.	"Int J Syst Evol Microbiol. 2000 May;50 Pt 3:1239-1246. doi: 10.1099/00207713-50-3-1239."	Sievert SM	Int J Syst Evol Microbiol	2000	2000/06/08			10.1099/00207713-50-3-1239
10758851	Palaeococcus ferrophilus gen. nov., sp. nov., a barophilic, hyperthermophilic archaeon from a deep-sea hydrothermal vent chimney	Takai K, Sugai A, Itoh T, Horikoshi K.	"Int J Syst Evol Microbiol. 2000 Mar;50 Pt 2:489-500. doi: 10.1099/00207713-50-2-489."	Takai K	Int J Syst Evol Microbiol	2000	2000/04/12			10.1099/00207713-50-2-489
10741832	Thermosipho japonicus sp. nov., an extremely thermophilic bacterium isolated from a deep-sea hydrothermal vent in Japan	Takai K, Horikoshi K.	"Extremophiles. 2000 Feb;4(1):9-17. doi: 10.1007/s007920050002."	Takai K	Extremophiles	2000	2000/03/31			10.1007/s007920050002
10653731	Genetic variation among endosymbionts of widely distributed vestimentiferan tubeworms	Di Meo CA, Wilbur AE, Holben WE, Feldman RA, Vrijenhoek RC, Cary SC.	"Appl Environ Microbiol. 2000 Feb;66(2):651-8. doi: 10.1128/AEM.66.2.651-658.2000."	Di Meo CA	Appl Environ Microbiol	2000	2000/02/02	PMC91876		10.1128/AEM.66.2.651-658.2000
10555366	Pyrococcus glycovorans sp. nov., a hyperthermophilic archaeon isolated from the East Pacific Rise	Barbier G, Godfroy A, Meunier JR, Quérellou J, Cambon MA, Lesongeur F, Grimont PA, Raguénès G.	"Int J Syst Bacteriol. 1999 Oct;49 Pt 4:1829-37. doi: 10.1099/00207713-49-4-1829."	Barbier G	Int J Syst Bacteriol	1999	1999/11/11			10.1099/00207713-49-4-1829
10473383	Spatial heterogeneity of bacterial populations along an environmental gradient at a shallow submarine hydrothermal vent near Milos Island (Greece)	Sievert SM, Brinkhoff T, Muyzer G, Ziebis W, Kuever J.	"Appl Environ Microbiol. 1999 Sep;65(9):3834-42. doi: 10.1128/AEM.65.9.3834-3842.1999."	Sievert SM	Appl Environ Microbiol	1999	1999/09/03	PMC99708		10.1128/AEM.65.9.3834-3842.1999
10388713	Identification and characterization of a flagellin gene from the endosymbiont of the hydrothermal vent tubeworm Riftia pachyptila	Millikan DS, Felbeck H, Stein JL.	"Appl Environ Microbiol. 1999 Jul;65(7):3129-33. doi: 10.1128/AEM.65.7.3129-3133.1999."	Millikan DS	Appl Environ Microbiol	1999	1999/07/02	PMC91466		10.1128/AEM.65.7.3129-3133.1999
10319455	Thermococcus barophilus sp. nov., a new barophilic and hyperthermophilic archaeon isolated under high hydrostatic pressure from a deep-sea hydrothermal vent	Marteinsson VT, Birrien JL, Reysenbach AL, Vernet M, Marie D, Gambacorta A, Messner P, Sleytr UB, Prieur D.	"Int J Syst Bacteriol. 1999 Apr;49 Pt 2:351-9. doi: 10.1099/00207713-49-2-351."	Marteinsson VT	Int J Syst Bacteriol	1999	1999/05/13			10.1099/00207713-49-2-351
10319480	Rapid identification of hyperthermophilic methanococci isolated from deep-sea hydrothermal vents	Jeanthon C, L'Haridon S, Pradel N, Prieur D.	"Int J Syst Bacteriol. 1999 Apr;49 Pt 2:591-4. doi: 10.1099/00207713-49-2-591."	Jeanthon C	Int J Syst Bacteriol	1999	1999/05/13			10.1099/00207713-49-2-591
10049872	Diversity of dissimilatory bisulfite reductase genes of bacteria associated with the deep-sea hydrothermal vent polychaete annelid Alvinella pompejana	Cottrell MT, Cary SC.	"Appl Environ Microbiol. 1999 Mar;65(3):1127-32. doi: 10.1128/AEM.65.3.1127-1132.1999."	Cottrell MT	Appl Environ Microbiol	1999	1999/03/02	PMC91153		10.1128/AEM.65.3.1127-1132.1999
9734024	Desulfurobacterium thermolithotrophum gen. nov., sp. nov., a novel autotrophic, sulphur-reducing bacterium isolated from a deep-sea hydrothermal vent	L'Haridon S, Cilia V, Messner P, Ragúenès G, Gambacorta A, Sleytr UB, Prieur D, Jeanthon C.	"Int J Syst Bacteriol. 1998 Jul;48 Pt 3:701-11. doi: 10.1099/00207713-48-3-701."	L'Haridon S	Int J Syst Bacteriol	1998	1998/09/12			10.1099/00207713-48-3-701
9293000	A histidine protein kinase homolog from the endosymbiont of the hydrothermal vent tubeworm Riftia pachyptila	Hughes DS, Felbeck H, Stein JL.	"Appl Environ Microbiol. 1997 Sep;63(9):3494-8. doi: 10.1128/aem.63.9.3494-3498.1997."	Hughes DS	Appl Environ Microbiol	1997	1997/09/18	PMC168656		10.1128/aem.63.9.3494-3498.1997
